OBJECTID,plz,einwohner,SHAPE_Length,SHAPE_Area
6613,89558,5469,72030.6050923018,119079326.787165
6614,89520,13098,85894.8978370532,156225711.733302
6615,89568,2230,35603.3608305081,33802486.0233361
6616,89073,18135,13173.9946544065,7346750.22479298
6617,89174,1738,43309.3002482625,58764035.6337727
6618,89610,2051,25575.8359361639,19922451.8783482
6619,89134,14883,95430.8465062191,126177885.859348
6620,89183,538,32790.0243319396,25217573.9717489
6621,89198,2195,30065.8127203822,29809540.2137088
6622,89614,2260,26498.7578940662,20017890.7634182
6623,89075,31748,34213.6466337261,21670673.0667152
6624,89188,1888,49757.8523979343,48603133.654226
6625,89607,857,30415.1051042,16668173.6182714
6626,89081,16188,96394.4238047097,126872442.632158
6627,89180,1929,43807.3169655199,59372482.3911495
6628,89616,2065,25732.0630406757,23186684.3109553
6629,89584,25052,202823.79472847,433352048.888171
6630,89160,8421,89191.6371023516,134743315.722009
6631,89189,806,26185.8675712335,18800873.5609
6632,89173,4724,73709.2641520321,98869692.5020905
6633,89194,1343,36769.9730364787,24181689.4705698
6634,89197,1287,42202.3438988466,39182119.6771803
6635,89613,1761,55585.0187018039,43825338.2684706
6636,89150,10882,105237.759598616,158921885.877536
6637,89186,3310,43721.1975687404,41501511.8813224
6638,89605,597,27974.424573268,17600220.0620452
6639,89079,24895,83077.7822924551,100695928.101224
6640,89179,2533,34809.8953936612,32582063.7315751
6641,89155,13040,93795.75251282,143024003.058333
6642,89171,4699,39335.042212467,25895514.6073942
6643,89619,750,30887.1272943834,19850543.6059355
6644,89601,6880,96401.9413236755,171756826.331656
6645,89192,1263,44283.2802763721,31985061.4386643
6646,89176,1006,45805.787853786,29311265.3622881
6647,89195,3098,41663.8992223079,39648231.0046336
6648,89611,1518,55667.9691986046,68219482.5021944
6649,89143,11495,95975.9657384291,179425727.883049
6650,89185,1359,30277.185149036,23361684.1383661
6651,89604,4348,89120.3851855034,103782744.560928
6652,89077,25867,17089.2362670394,12731370.2754088
6653,89177,832,40594.7998253498,46798999.2241984
6654,89608,1025,23768.8507135251,18416629.4786766
6655,89182,2090,32118.0179906373,31726928.5510025
6656,89617,900,22921.2321821914,12613894.5657092
6657,89597,5437,51256.1195781066,43217731.2337724
6658,89165,6565,46813.3494669403,42259426.4032385
6659,27580,12452,38379.164023699,33598635.1773175
6660,27576,12855,25607.6498223982,16156225.5526813
6661,27572,10600,47524.4420692368,68022472.2013513
6662,27568,15379,37416.3981826037,29079863.4764292
6663,27578,21252,31147.0725897972,24531185.1677713
6664,27574,15190,33178.4710399202,38635475.4516579
6665,27570,20327,28234.5885968456,13908876.6179074
6666,89264,13120,73465.68753511,121229714.483191
6667,89281,4939,45252.5308818647,70667003.2149333
6668,89233,21024,94493.9796644054,137110819.859174
6669,89290,3729,64678.0573463955,90292179.3213827
6670,89269,12934,43588.189700744,53475065.1212524
6671,89296,845,28860.4006165584,31018284.5439445
6672,89284,7056,67313.8229027429,96595208.7306021
6673,89250,21544,49906.2283249719,56913506.6343258
6674,89291,1765,26053.1258051423,17255923.0142691
6675,89275,9122,46915.5063401453,56369918.9847894
6676,89297,2660,112473.999372454,151135852.732586
6677,89287,4468,17407.4262781204,11574346.4317747
6678,89293,1360,23502.5962533458,19162176.5469377
6679,89299,999,45416.4608590432,34532548.8325843
6680,89257,16598,69170.7341703867,93260621.3658181
6681,89294,857,30935.638924575,22293472.7726181
6682,89278,9257,39840.8534437311,55044986.9389168
6683,89231,31705,43846.4625896782,46369128.4355823
6684,89331,9323,56149.7484599455,59038902.5468244
6685,89361,681,24667.0951399693,17939735.9474989
6686,89349,3311,55316.4509221128,85052663.167753
6687,89365,1064,27364.163309462,15144427.4498111
6688,89368,795,34733.4167678593,33744074.1880407
6689,89358,3335,71662.2996854999,94247074.1782934
6690,89335,8463,65832.0860486487,77761279.205058
6691,89362,4134,44647.4032654198,34013058.3074826
6692,89346,4727,57896.7099737328,61870654.6144602
6693,89350,1588,36874.2580566358,27830324.8243107
6694,89355,1536,30782.5957829599,24721159.540885
6695,89312,19457,72267.0314185526,125987871.661498
6696,89343,6791,75509.442743232,122653371.773021
6697,89347,1441,28435.867479543,17651151.3582618
6698,89367,1200,31639.2542520032,25071500.7485116
6699,89352,1151,39826.5474266856,33391748.2159646
6700,89356,1857,40510.8328251788,40911264.8992606
6701,89434,1741,58415.0303113817,60357111.9506073
6702,89353,1115,36686.8206467192,24996503.862058
6703,89428,3557,45828.4463103434,38092868.6851162
6704,89344,1349,39720.1938177078,43765824.7717125
6705,89431,1303,19392.2873437245,16743197.8468162
6706,89426,3636,59591.3194116847,92522185.8281759
6707,89446,1004,52954.0391613198,47801546.7713216
6708,89420,6570,69121.8042882919,85594088.8679185
6709,89440,970,43111.8934904697,57159210.0259116
6710,89435,1656,51391.9148711834,63833559.6526004
6711,89429,2245,47008.2612160659,45334487.2588098
6712,89443,1413,53333.6579263185,57416967.360473
6713,89423,7733,84482.4865302016,122930359.060895
6714,89415,10546,75123.9844064074,101355778.401475
6715,89438,3782,60215.6814634572,93025008.8607972
6716,36448,8087,65962.5958966745,121898468.643638
6717,36469,5360,110766.933923747,146262707.442869
6718,36414,3699,52771.138715745,75431948.7510209
6719,36433,20926,120866.542685864,255867610.626214
6720,36452,6770,140292.73417223,246585554.817574
6721,36404,6147,109085.633972631,140669740.752368
6722,36466,8745,144643.986322159,264211737.713093
6723,98669,2946,52753.8043421663,76471600.5778786
6724,98547,2914,81095.0813104364,136702269.110012
6725,98574,20172,126764.016040031,262662549.114136
6726,98667,2454,89390.2971209525,127525897.33413
6727,98666,3040,70851.8857734581,107922974.05206
6728,98631,5938,129626.924601282,298489068.548109
6729,98590,3983,115250.342106951,165849450.482906
6730,98617,34579,222543.216195604,715983470.51678
6731,98660,5137,91050.208755568,184826584.938384
6732,98587,10480,87362.9251612273,190855611.375441
6733,98553,11951,127185.135437046,341128998.218956
6734,98663,5123,121943.505912812,386835730.34824
6735,98530,3138,84293.8703237892,155010580.719874
6736,98527,17130,47374.6150276152,46434439.143707
6737,98528,9442,78562.0551830065,191291065.145255
6738,98529,12753,63962.9755776565,116607325.802264
6739,90596,7285,54458.7074088326,79025354.004255
6740,91186,5141,67004.2424687583,79761278.6810013
6741,90530,15676,108587.412781218,149664967.568298
6742,91189,3568,83699.7303082633,113492406.254303
6743,91183,5425,78120.7634433333,120786103.694611
6744,48163,23534,82631.6564433889,164749066.331755
6745,90556,13416,72007.9874803249,127303178.021157
6746,90587,10631,52765.1508100067,75601705.9113567
6747,98716,1214,37412.471102959,24445957.4234647
6748,98746,2064,65906.9771814996,123067253.029771
6749,98701,7062,90137.4323779242,198323467.343386
6750,98743,2241,63489.5029360786,87209116.3644332
6751,98559,1561,55437.4450692223,58529192.2863082
6752,98744,6415,82240.3250361378,175822327.388133
6753,98724,13309,118606.573868437,314083806.516881
6754,98693,33512,115742.913929742,315659121.011167
6755,91475,2011,53596.7038532861,61950261.065467
6756,91096,4531,68632.128213459,81151393.3545884
6757,91080,8468,49354.7326542764,37412505.2593248
6758,07957,4543,105756.402708582,139004162.720755
6759,07554,9208,141429.077945901,255228683.582037
6760,07952,3590,56132.2630943205,89708225.7090616
6761,07589,5143,78157.5655344618,122607260.045323
6762,07586,8769,74401.7038247499,164917652.539726
6763,07557,1524,50298.0370545751,67832392.6078359
6764,07958,1700,26166.5850173161,24177831.0302775
6765,07985,4459,62797.3799920907,63139320.0165938
6766,07937,14718,139531.583457916,282020268.341723
6767,36037,12971,18181.8598979421,8658547.46576092
6768,36043,17901,44718.7460979402,33164495.651456
6769,36041,17377,95036.2146997334,151550723.209325
6770,07629,10646,60911.7129937039,72839076.9919908
6771,07607,11550,59599.8893642071,82044594.2372021
6772,07646,15622,175155.372687549,563781902.769483
6773,07616,4857,91428.1673253892,154579946.643202
6774,07619,2854,82570.386648565,142955657.980969
6775,07639,5808,55576.4218691035,89493713.7719622
6776,35578,17813,41775.4717707523,46706733.3120203
6777,07768,13017,120540.176895881,298711390.806553
6778,35579,1624,14326.698711909,8774578.38902966
6779,07613,5510,98271.0771278898,174757258.968863
6780,07778,2064,84399.4378358288,106328960.315177
6781,35580,3509,20269.486470624,14745114.9790307
6782,07774,6804,77912.95948668,145276424.806012
6783,07426,8593,136297.179107101,286095172.1211
6784,07318,30831,160559.227864676,359819860.462891
6785,07407,32431,181953.900724405,642392778.041983
6786,07349,1840,53499.6086067035,89478081.5994374
6787,07422,7002,71691.535267451,88196261.7828015
6788,07338,6072,147148.33381853,292382821.359398
6789,07427,515,43470.5150806504,34832840.6687291
6790,07333,8997,87673.2370748082,157558721.484168
6791,07330,3314,117668.984466294,183333545.4868
6792,07429,1357,50389.0773146958,31976534.5363514
6793,96151,1054,28883.600081431,30036826.2550223
6794,96170,3321,38863.7063931082,40313007.1845981
6795,96193,2118,56440.0895495101,55411546.0317371
6796,96120,6005,38722.1536003003,42307121.2305248
6797,96155,3442,56157.8162520462,72291902.6471318
6798,96175,1967,34012.9288781064,23388291.9305916
6799,96132,5626,78598.9656238403,167995317.790692
6800,96160,2391,73171.3635282643,116871763.834462
6801,96181,3035,92268.5686998064,167132471.884172
6802,96049,20581,47653.0049492553,53774957.5618763
6803,96164,2560,23479.1090678184,19883658.1628862
6804,96163,3277,16139.9694885165,9156577.89796796
6805,96052,21664,34534.6467448567,31871660.2006699
6806,96148,4008,59638.485198828,77703205.3256319
6807,96167,1349,71427.7240346578,103363022.538831
6808,96188,1171,28194.595115073,27031003.5860187
6809,96114,11620,86145.0385690409,98405766.6621058
6810,96152,2465,68705.9675942327,105221227.979715
6811,96172,1666,43263.1252629685,39780551.6077137
6812,96194,2554,36369.9150352033,38979170.15974
6813,96123,6021,60328.1779502787,62327631.9034695
6814,96157,1876,88388.7767603474,150542449.541902
6815,96178,2886,54170.8113069948,84512446.3198671
6816,96199,4948,50232.8490530164,73979251.3601303
6817,96161,960,22894.3629572109,18779933.8311141
6818,96182,2019,33910.2489087092,31466159.4254722
6819,96050,17628,36676.8487050721,39035326.6690324
6820,96146,1962,29960.1589791739,20909730.9440674
6821,96187,1272,73738.3223933598,99297887.3637287
6822,96110,7138,93354.1266450056,229161579.158083
6823,96264,5451,71157.4864335629,79753621.7002211
6824,96231,10302,120716.893855104,241333501.088895
6825,96257,4690,42526.7336455696,44866389.3376941
6826,96215,20239,156237.560507966,297092769.459433
6827,96272,1678,40637.2625949612,33657701.7930156
6828,96487,3685,18717.1336189615,9256415.54066381
6829,96126,4137,92365.4420691976,197609128.748108
6830,96476,6348,98647.1534149868,205185225.429458
6831,96279,3154,40064.8999885368,23416890.9481137
6832,96523,4192,52764.2608887892,63692376.6222597
6833,96176,1514,53504.8687856173,69199831.2080499
6834,96484,3826,89509.7768431011,180219482.257857
6835,96472,13309,88450.6771493042,122457217.940594
6836,96271,2990,29055.5450760611,29194468.4595772
6837,96237,6032,46551.0413662419,64341628.6568585
6838,96489,1583,16554.4010808185,6285303.09506987
6839,96145,4073,90335.7666814392,176816465.998076
6840,96479,5004,59432.0669672362,82427099.7507815
6841,96450,41127,80474.0232141014,118074795.818758
6842,96253,4130,46797.5645805241,49907300.6934185
6843,96524,9258,133348.411157106,240771578.033
6844,96184,1554,54373.6793791838,59737704.9668607
6845,96486,4098,57305.598478868,74413400.914377
6846,96106,7262,89565.3441725496,230647021.391853
6847,96274,2300,63180.8811872618,80447812.6428208
6848,96242,4960,63174.161648502,84778761.4909798
6849,96515,24264,135488.611751094,209031302.068103
6850,96166,1395,36444.4432186061,40905884.4577568
6851,96482,4282,51743.9964276693,48536740.0960702
6852,96465,15462,90755.562384774,151608750.979956
6853,65556,2370,26878.2909212924,13821477.0906987
6854,65554,1221,16629.4446285765,13515198.1741494
6855,65549,17119,26864.0280798683,24946931.1471096
6856,91054,21327,36100.1299661226,21627535.1235986
6857,35585,946,23609.1154575957,24558110.4195176
6858,91052,27521,26998.4630777817,15428716.101261
6859,35583,2045,15809.5026947972,10143453.4347162
6860,91058,24636,38134.1188740779,42612684.5012756
6861,91056,33405,66236.1076312064,106967998.178186
6862,95496,1380,21308.415643558,8457523.88472844
6863,95482,4569,84521.3566659714,122183815.77617
6864,95514,1219,44358.7548512068,48811224.0110272
6865,95488,5122,90716.8913381729,124600692.952469
6866,95444,11482,18853.3758033833,5406031.51471945
6867,95497,3610,55336.2951547868,88207173.4872954
6868,95466,7450,123437.220761374,247351989.089077
6869,95515,887,42564.2010356473,33606442.9340335
6870,95517,2355,81786.6268983287,95069792.1837857
6871,95491,2261,120447.529192128,148925896.37429
6872,95447,16562,33972.7339823463,26243808.1209785
6873,95503,2386,63998.184863615,44275025.6146088
6874,95445,19542,44817.4310296814,41029274.7293946
6875,95493,1960,94465.5674088329,136109883.192394
6876,95028,20101,35165.653578428,40717580.422405
6877,95185,1090,47941.6869841908,54384984.7493271
6878,95176,3326,60675.9560584693,105735342.83628
6879,95126,7425,92548.1484044399,142441302.024678
6880,95233,8892,104392.36767658,143325034.278306
6881,95030,12978,69256.873003109,61794845.2351675
6882,56316,2944,28367.8201817984,28859724.970659
6883,56377,5409,81111.8047867284,71676636.2912014
6884,56329,2808,37032.0906417956,56173875.8853279
6885,56341,2239,51748.2556802888,32726288.8372596
6886,56349,888,51930.6393456987,31646362.5825332
6887,56321,4493,40607.4313220855,44903806.7776874
6888,56333,2475,17791.4660356205,16518246.5529331
6889,56348,4461,111339.177519729,120261057.762228
6890,56357,13782,226051.672509897,402150801.014404
6891,56332,11057,113492.166979966,212825258.001524
6892,56337,7083,68732.8368334958,74130105.9389424
6893,56355,6145,108151.604793982,99134731.7733397
6894,56307,2679,43242.4995898247,35774872.1347255
6895,56370,5864,152231.442237486,193990043.824874
6896,56340,2296,69037.8213245432,57757951.2617891
6897,56305,3056,41476.4938616792,42015722.8159977
6898,56368,4207,75108.9616289586,79015535.3796334
6899,56317,2024,38753.8336668598,41332458.006702
6900,56379,7618,181112.591082818,165019157.484435
6901,92715,1608,59632.0528180397,60209278.1496169
6902,92714,2473,73099.5183058648,100895120.799941
6903,92690,4429,96482.2715753137,159260337.81747
6904,92724,1314,53510.241746563,63997061.2087514
6905,92705,1263,56062.2258881387,76931932.1783969
6906,92706,3392,78273.9993704983,91686887.312583
6907,92685,3549,72674.0442540173,129901998.486811
6908,92723,2254,82597.2118077754,136362785.413956
6909,92697,1385,62779.4879519223,87904767.2581335
6910,92655,6457,190226.352212283,519511815.186893
6911,92660,5931,34318.5071738934,23730569.1823909
6912,92696,1624,41989.42484727,55748246.9944418
6913,92712,1769,54330.4951941196,62182532.5417833
6914,92729,3008,65627.4762246468,61668779.2205069
6915,92703,1535,53156.9800310911,42447851.9593291
6916,92711,2259,76234.4524907873,73555773.4727473
6917,92681,5228,90974.2012046206,162062951.259643
6918,92721,1449,34880.847615051,26238251.6837656
6919,92700,795,31157.5053502549,33834409.7099781
6920,92718,2033,19134.8283933896,11772732.3199136
6921,92699,2252,34493.7191338398,23944551.4858556
6922,92665,5747,92947.9175078023,146776084.185945
6923,79541,12985,48187.7405322068,56455530.7942559
6924,79539,20379,34533.0235706469,20000519.7710461
6925,95615,17373,70481.1845105872,119568441.223776
6926,95173,3447,42779.0852452202,46850382.2117815
6927,95659,5468,65765.6662590067,104738238.430341
6928,95100,15467,131956.967035015,248510969.912391
6929,95632,9600,109409.145906625,156366434.646204
6930,95706,1327,45285.3734598818,40055117.0260843
6931,35037,22335,26663.2020969965,23715652.3320444
6932,35582,3027,18723.4760403527,12371074.5541593
6933,35392,9773,24838.895736484,17013945.4741506
6934,35581,2368,18490.3583242443,13685647.5566113
6935,35396,17812,31701.7147317952,36252193.8722353
6936,35043,13766,92790.9999421847,132694269.362593
6937,35394,16017,39824.0719783059,63384564.8038045
6938,35398,16371,53352.7606212028,56311399.4157897
6939,35041,14038,67682.4658004508,123327833.111822
